BusinessSegment,BusinessFunction,BusinessUnit,Facility,Division,Region,Market,StreetAddress,City,State,State_Name,Zip,Latitude,Longitude,STORE_TYPE_CODE,Store_Type_Text,OPEN_STATUS_CODE,OPEN_STATUS_DESC,OPEN_DATE,CLOSE_DATE,Facility_Sqft,DC_TYPE,DC_TYPE_DESC,SVC,SVC watch list,RPZ Rate,Complex Store,Complex Market,Turnaround,Academy,RPZ Watch List,Challenging,Base Division,Current_HC,County Name,FY20 Watch List
Walmart,Field Facility,Supercenter,273,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,4,100 Interchange Dr,Fulton,MS,Mississippi,38843,34.2409871325916,-88.39776,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-07-03,,109630,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,173,Itawamba,
Walmart,Field Facility,Supercenter,274,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,137,1110 Battleground Dr,Iuka,MS,Mississippi,38852,34.8036460674755,-88.203178959228,R,Regular Wal-Mart,2,"New,open 13 months or more",1979-08-21,,41400,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,69,Tishomingo,
Walmart,Field Facility,Supercenter,275,B - CENTRAL,6 - HOUSTON,503,1620 W Church St,Livingston,TX,Texas,77351,30.71379540857,-94.955487970653,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-10-23,,181392,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,360,Polk,
Walmart,Field Facility,Supercenter,276,B - CENTRAL,42 - ARKANSAS/ NE OK,351,1312 E Main St,Stigler,OK,Oklahoma,74462,35.2545719767426,-95.109265262359,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-02-18,,99581,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,133,Haskell,
Walmart,Field Facility,Supercenter,277,B - CENTRAL,44 - OK/ NW TEXAS/ W TEXAS,353,501 SW 19th St,Moore,OK,Oklahoma,73160,35.3201021114197,-97.4934244694384,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-03-04,,204691,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,384,Cleveland,
Walmart,Field Facility,Supercenter,278,B - CENTRAL,13 - LOUISIANA/ S MS,127,1645 E Bert Kouns Industrial Loop # L,Shreveport,LA,Louisiana,71105,32.4307595541191,-93.713899709796,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-06-30,,209427,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,326,Caddo,
Walmart,Field Facility,Supercenter,279,B - CENTRAL,42 - ARKANSAS/ NE OK,321,926 E Collin Raye Dr,De Queen,AR,Arkansas,71832,34.0454130226236,-94.3190178720477,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-02-12,,107356,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,193,Sevier,
Walmart,Field Facility,Supercenter,280,B - CENTRAL,8 - SOUTH TEXAS,83,709 W US Highway 79,Rockdale,TX,Texas,76567,30.644722698273,-97.0323319254436,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-10-30,,99704,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,160,Milam,
Walmart,Field Facility,Supercenter,281,B - CENTRAL,42 - ARKANSAS/ NE OK,328,1500 Highway 25B,Heber Springs,AR,Arkansas,72543,35.4968,-91.9981115630572,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-10-30,,109450,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,204,CLEBURNE,
Walmart,Field Facility,Supercenter,282,E - NORTHEAST,"41 - KENTUCKY, WEST VIRGINIA",257,1550 Nashville Rd,Franklin,KY,Kentucky,42134,36.6961767404612,-86.5713159211524,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-30,,151980,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,253,Simpson,
Walmart,Field Facility,Supercenter,283,B - CENTRAL,13 - LOUISIANA/ S MS,66,795 Texas Ave,Bridge City,TX,Texas,77611,30.0239117568475,-93.843334003826,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-02-26,,52800,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,96,Orange,
Walmart,Field Facility,Supercenter,284,B - CENTRAL,5 - DALLAS/ N TEXAS,44,930 N Walnut Creek Dr Ste 800,Mansfield,TX,Texas,76063,32.5776906065229,-97.1324188982522,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-09-25,,205187,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,409,Tarrant,
Walmart,Field Facility,Supercenter,285,B - CENTRAL,6 - HOUSTON,503,141 Interstate 45 S,Huntsville,TX,Texas,77340,30.7150085193137,-95.5683457061211,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-09-25,,202307,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,311,Walker,
Walmart,Field Facility,Supercenter,286,B - CENTRAL,5 - DALLAS/ N TEXAS,55,700 E Ennis Ave,Ennis,TX,Texas,75119,32.3310923849611,-96.6208032153785,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-12-04,,183918,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,282,Ellis,
Walmart,Field Facility,Supercenter,287,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,11,1801 Highway 78 E,Jasper,AL,Alabama,35501,33.8445320821471,-87.2529450647258,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-11-27,,177489,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,361,Walker,
Walmart,Field Facility,Supercenter,288,B - CENTRAL,6 - HOUSTON,503,115 Cobb Mill Rd,Woodville,TX,Texas,75979,30.7646328783935,-94.419002019976,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-10-30,,104939,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,184,Tyler,
Walmart,Field Facility,Supercenter,289,B - CENTRAL,42 - ARKANSAS/ NE OK,327,US 65 South,McGehee,AR,Arkansas,71654,33.62363,-91.35742,R,Regular Wal-Mart,2,"New,open 13 months or more",1979-10-30,,43800,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,86,DESHA,
Walmart,Field Facility,Supercenter,290,B - CENTRAL,8 - SOUTH TEXAS,77,1114 E Sarah Dewitt Dr,Gonzales,TX,Texas,78629,29.5191149589402,-97.4509027933637,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-07-01,,123130,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,168,GONZALES,
Walmart,Field Facility,Supercenter,291,T - RETAIL - ADMIN SUBDIVISION T,99 - RETAIL - ADMIN REGION 99,999,Closed Store,Hearne,TX,Texas,77859,30.868,-96.51925,G,General Office,7,Closed,1993-03-03,2009-01-30,0,0,NOT ASSIGNED,,N,0,N,N,N,N,,All Other,1,0,ROBERTSON,
Walmart,Field Facility,Supercenter,292,B - CENTRAL,8 - SOUTH TEXAS,87,1904 S Colorado St,Lockhart,TX,Texas,78644,29.8565399237426,-97.6681219829572,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-08-12,,119646,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,154,Caldwell,
Walmart,Field Facility,Supercenter,293,B - CENTRAL,6 - HOUSTON,85,1712 E Washington Ave,Navasota,TX,Texas,77868,30.3963460521636,-96.0725359268619,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-05-28,,43620,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,90,Grimes,
Walmart,Field Facility,Supercenter,294,E - NORTHEAST,"41 - KENTUCKY, WEST VIRGINIA",254,1725 West Everely Br,Central City,KY,Kentucky,42330,37.31197,-87.10437,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-07-29,,149704,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,246,MUHLENBERG,
Walmart,Field Facility,Supercenter,295,B - CENTRAL,43 - S IL/ W INDIANA,340,131 Eureka Towne Center Dr,Eureka,MO,Missouri,63025,38.50671,-90.6554947585754,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-04-01,,152897,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,250,Saint Louis,
Walmart,Field Facility,Supercenter,296,B - CENTRAL,42 - ARKANSAS/ NE OK,325,1172 N State Highway 7,Dardanelle,AR,Arkansas,72834,35.218104539822,-93.1638371191851,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-08-28,,99700,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,177,YELL,
Walmart,Field Facility,Supercenter,297,B - CENTRAL,6 - HOUSTON,59,23561 Highway 59,Porter,TX,Texas,77365,30.1075975884753,-95.2349860669057,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-09-01,,225009,0,NOT ASSIGNED,WM >=$80MM,N,0,N,Y,N,N,,All Other,1,370,Montgomery,
Walmart,Field Facility,Supercenter,298,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,3,1972 US Highway 431,Boaz,AL,Alabama,35957,34.214221971416,-86.1562001008686,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-08-12,,183917,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,307,Marshall,
Walmart,Field Facility,Supercenter,299,E - NORTHEAST,"41 - KENTUCKY, WEST VIRGINIA",257,150 Walton Ave,Bowling Green,KY,Kentucky,42104,36.9511759107966,-86.4347579858357,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-30,,201616,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,367,Warren,
Walmart,Field Facility,Supercenter,300,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,10,1625 Pelham Rd S,Jacksonville,AL,Alabama,36265,33.7890622222222,-85.7613950031696,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-10-14,,158128,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,289,Calhoun,
Walmart,Field Facility,Supercenter,301,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,3,340 E Meighan Blvd,Gadsden,AL,Alabama,35903,34.010439233768,-85.9895625960639,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-08-12,,203091,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,Y,,All Other,1,358,Etowah,
Walmart,Field Facility,Supercenter,302,B - CENTRAL,43 - S IL/ W INDIANA,271,6495 Country Club Rd,Murphysboro,IL,Illinois,62966,37.759470778221,-89.2810656002862,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-30,,156781,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,215,Jackson,
Walmart,Field Facility,Supercenter,303,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,137,950 Mackie Dr,Holly Springs,MS,Mississippi,38635,34.7472371237254,-89.4576668573591,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-03,,99704,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,146,Marshall,
Walmart,Field Facility,Supercenter,304,A - SOUTHEAST,12 - TENNESSEE,149,3360 Tom Austin Hwy,Springfield,TN,Tennessee,37172,36.4826646789424,-86.8868941541137,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-10-23,,205851,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,321,Robertson,
Walmart,Field Facility,Supercenter,305,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,138,905 Highway 16 W,Carthage,MS,Mississippi,39051,32.7279051311725,-89.5475810824889,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-11-20,,110955,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,183,Leake,
Walmart,Field Facility,Supercenter,306,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,5,1450 No Brindlee Mt,Arab,AL,Alabama,35016,34.3259,-86.5031,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-02-26,,155078,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,261,MARSHALL,
Walmart,Field Facility,Supercenter,307,B - CENTRAL,13 - LOUISIANA/ S MS,135,1025 Glenwood Dr,West Monroe,LA,Louisiana,71291,32.5080402639243,-92.1562839606566,U,SuperCenter,5,"Old,more than 13 months since re-grand",1982-11-16,,199026,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,Y,N,,All Other,1,347,Ouachita,
Walmart,Field Facility,Supercenter,308,A - SOUTHEAST,12 - TENNESSEE,152,2518 Hillsboro Blvd,Manchester,TN,Tennessee,37355,35.4551947987532,-86.0459643115611,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-02-10,,155850,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,257,Coffee,
Walmart,Field Facility,Supercenter,309,B - CENTRAL,13 - LOUISIANA/ S MS,132,3005 Veterans Memorial Dr,Abbeville,LA,Louisiana,70510,29.9703797255375,-92.0957554706483,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-10-28,,189417,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,277,Vermilion,
Walmart,Field Facility,Supercenter,310,B - CENTRAL,13 - LOUISIANA/ S MS,132,729 Odd Fellows Rd,Crowley,LA,Louisiana,70526,30.2308570971889,-92.3635536062866,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-30,,183597,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,248,Acadia,
Walmart,Field Facility,Supercenter,311,B - CENTRAL,13 - LOUISIANA/ S MS,129,200 Northwest Blvd,Franklin,LA,Louisiana,70538,29.8133413492008,-91.5118654155171,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-10-13,,55480,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,89,Saint Mary,
Walmart,Field Facility,Supercenter,312,B - CENTRAL,13 - LOUISIANA/ S MS,134,891 E Lasalle St,Ville Platte,LA,Louisiana,70586,30.6856024941769,-92.2626840604685,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,104939,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,189,Evangeline,
Walmart,Field Facility,Supercenter,313,B - CENTRAL,43 - S IL/ W INDIANA,340,2700 Ridge Point Dr,High Ridge,MO,Missouri,63049,38.4628186724406,-90.5236033547324,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-04-07,,160707,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,311,Jefferson,
Walmart,Field Facility,Supercenter,314,A - SOUTHEAST,12 - TENNESSEE,151,1224 Huntsville Hwy,Fayetteville,TN,Tennessee,37334,35.136823243445,-86.5669938016762,U,SuperCenter,5,"Old,more than 13 months since re-grand",1979-11-20,,178420,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,255,Lincoln,
Walmart,Field Facility,Supercenter,315,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,3,2453 2nd Ave E,Oneonta,AL,Alabama,35121,33.9724417196788,-86.4484355038394,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-10-14,,149711,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,216,Blount,
Walmart,Field Facility,Supercenter,316,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,3,973 Gilbert Ferry Rd SE,Attalla,AL,Alabama,35954,33.996962961367,-86.0933861219463,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,156421,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,287,Etowah,
Walmart,Field Facility,Supercenter,317,B - CENTRAL,43 - S IL/ W INDIANA,272,201 Mattes Ave,Vandalia,IL,Illinois,62471,38.9655173186684,-89.1324693354735,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-09-15,,155078,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,231,Fayette,
Walmart,Field Facility,Supercenter,318,B - CENTRAL,42 - ARKANSAS/ NE OK,325,109 Wp Malone Dr,Arkadelphia,AR,Arkansas,71923,34.1192826801282,-93.0947104664735,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-04-15,,151980,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,Y,,All Other,1,295,CLARK,
Walmart,Field Facility,Supercenter,319,B - CENTRAL,40 - MISSOURI/ E KS,361,2015 W Foxwood Dr,Raymore,MO,Missouri,64083,38.8125188933748,-94.4896843584716,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-06-24,,199970,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,357,Cass,
Walmart,Field Facility,Supercenter,320,B - CENTRAL,8 - SOUTH TEXAS,76,600 S State Highway 6,Marlin,TX,Texas,76661,31.3101819631816,-96.8990906400963,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-10-14,,46302,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,82,Falls,
Walmart,Field Facility,Supercenter,321,B - CENTRAL,6 - HOUSTON,85,203 US Loop 290 West,Brenham,TX,Texas,77833,30.1420812531396,-96.3931107555203,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-11,,151397,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,298,WASHINGTON,
Walmart,Field Facility,Supercenter,322,B - CENTRAL,6 - HOUSTON,85,2200 Briarcrest Dr,Bryan,TX,Texas,77802,30.6588040983135,-96.3323915097113,U,SuperCenter,5,"Old,more than 13 months since re-grand",1982-06-29,,207589,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,Y,,All Other,1,356,Brazos,
Walmart,Field Facility,Supercenter,323,B - CENTRAL,13 - LOUISIANA/ S MS,127,7292 Hwy #509,Mansfield,LA,Louisiana,71052,32.00503,-93.66346,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-03,,99667,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,121,DE SOTO,
Walmart,Field Facility,Supercenter,324,B - CENTRAL,42 - ARKANSAS/ NE OK,356,105 W Highway 16,Bristow,OK,Oklahoma,74010,35.841807943058,-96.3950617418833,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-11-03,,104902,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,158,Creek,
Walmart,Field Facility,Supercenter,325,B - CENTRAL,40 - MISSOURI/ E KS,360,908 Walton Way,Richmond,MO,Missouri,64085,39.2641380326145,-93.9611802425917,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-10-14,,155530,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,202,Ray,
Walmart,Field Facility,Supercenter,326,B - CENTRAL,40 - MISSOURI/ E KS,361,1180 W 19th St,Higginsville,MO,Missouri,64037,39.0769770946468,-93.7364308447026,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-10-21,,50139,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,80,Lafayette,
Walmart,Field Facility,Supercenter,327,B - CENTRAL,42 - ARKANSAS/ NE OK,347,1107 S Main St,Jay,OK,Oklahoma,74346,36.4184548754528,-94.8055377603545,R,Regular Wal-Mart,2,"New,open 13 months or more",1980-08-05,,34875,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,59,Delaware,
Walmart,Field Facility,Supercenter,328,B - CENTRAL,43 - S IL/ W INDIANA,341,961 N Market St,Waterloo,IL,Illinois,62298,38.3591366679348,-90.1551446678002,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-04-21,,150031,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,235,Monroe,
Walmart,Field Facility,Supercenter,329,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,3,5560 McClellan Blvd,Anniston,AL,Alabama,36206,33.7194143751306,-85.8180701347806,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-04-15,,203651,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,295,Calhoun,
Walmart,Field Facility,Supercenter,330,B - CENTRAL,6 - HOUSTON,84,9002 N Navarro St,Victoria,TX,Texas,77904,28.8787741514183,-96.9965288380337,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-11,,204482,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,277,Victoria,
Walmart,Field Facility,Supercenter,331,B - CENTRAL,13 - LOUISIANA/ S MS,66,525 N Cities Service Hwy,Sulphur,LA,Louisiana,70663,30.2328289164758,-93.3256936560234,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-02-10,,199026,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,358,Calcasieu,
Walmart,Field Facility,Supercenter,332,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,5,6140A Univ Drive,Huntsville,AL,Alabama,35806,34.76564,-86.68351,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-10-13,,199026,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,270,MADISON,
Walmart,Field Facility,Supercenter,333,E - NORTHEAST,"41 - KENTUCKY, WEST VIRGINIA",254,1701 N Main St,Beaver Dam,KY,Kentucky,42320,37.4293188763078,-86.8830240151022,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-02-03,,154450,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,227,Ohio,
Walmart,Field Facility,Supercenter,334,B - CENTRAL,25 - NORTHERN ILLINOIS,275,18600 Shipman Blackt,Carlinville,IL,Illinois,62626,39.27486,-89.89318,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-11,,99667,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,131,MACOUPIN,
Walmart,Field Facility,Supercenter,335,A - SOUTHEAST,12 - TENNESSEE,146,2196 Emporium Dr,Jackson,TN,Tennessee,38305,35.6685694195504,-88.854121201381,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-11,,199026,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,356,Madison,
Walmart,Field Facility,Supercenter,336,B - CENTRAL,42 - ARKANSAS/ NE OK,327,1308 S Rock St,Sheridan,AR,Arkansas,72150,34.2909840315681,-92.3987240892275,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-08-04,,99667,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,187,Grant,
Walmart,Field Facility,Supercenter,337,B - CENTRAL,40 - MISSOURI/ E KS,335,1025 Walton Dr,Fredericktown,MO,Missouri,63645,37.5590467404612,-90.3201321762751,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,100064,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,138,Madison,
Walmart,Field Facility,Supercenter,338,B - CENTRAL,40 - MISSOURI/ E KS,334,29 SW 1st Ln,Lamar,MO,Missouri,64759,37.4958916299998,-94.3008677385153,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-09-09,,107356,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,150,Barton,
Walmart,Field Facility,Supercenter,339,B - CENTRAL,42 - ARKANSAS/ NE OK,327,1123 Highway 79 167 Byp,Fordyce,AR,Arkansas,71742,33.8248279025617,-92.4274407305197,R,Regular Wal-Mart,5,"Old,more than 13 months since re-grand",1980-11-18,,38120,0,NOT ASSIGNED,WM <$20MM,N,0,N,N,N,N,,All Other,1,63,Dallas,
Walmart,Field Facility,Supercenter,340,B - CENTRAL,42 - ARKANSAS/ NE OK,351,131 S Paul Carr Dr,Checotah,OK,Oklahoma,74426,35.4697463191199,-95.5378301957866,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-06-30,,153456,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,234,McIntosh,
Walmart,Field Facility,Supercenter,341,M - WEST,51 - NE/ IA/ CENTRAL IL,407,1174 Pony Express Hwy,Marysville,KS,Kansas,66508,39.8419371325916,-96.60605,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,99704,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,129,Marshall,
Walmart,Field Facility,Supercenter,342,B - CENTRAL,40 - MISSOURI/ E KS,411,701 Hopi St,Hiawatha,KS,Kansas,66434,39.8465823932524,-95.5616716617855,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,104902,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,144,Brown,
Walmart,Field Facility,Supercenter,343,B - CENTRAL,25 - NORTHERN ILLINOIS,275,1530 W Springfield Rd,Taylorville,IL,Illinois,62568,39.5669778235496,-89.3103512077701,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-06-02,,157020,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,225,Christian,
Walmart,Field Facility,Supercenter,344,B - CENTRAL,6 - HOUSTON,65,3413 West Loop,El Campo,TX,Texas,77437,29.2141279051807,-96.2911375839745,U,SuperCenter,5,"Old,more than 13 months since re-grand",1981-10-20,,155078,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,178,Wharton,
Walmart,Field Facility,Supercenter,345,B - CENTRAL,5 - DALLAS/ N TEXAS,46,2223 S Loop 256,Palestine,TX,Texas,75801,31.7346344302751,-95.6126209048584,U,SuperCenter,5,"Old,more than 13 months since re-grand",1982-08-03,,198308,0,NOT ASSIGNED,WM >=$80MM,N,0,N,N,N,N,,All Other,1,336,Anderson,
Walmart,Field Facility,Supercenter,346,M - WEST,47 - CO/ WY/ KS,409,719 W 7th Ave,Augusta,KS,Kansas,67010,37.6792262132612,-96.9873290079203,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-12-02,,119741,0,NOT ASSIGNED,WM $20MM - $40MM,N,0,N,N,N,N,,All Other,1,159,Butler,
Walmart,Field Facility,Supercenter,347,A - SOUTHEAST,14 - NORTH MISS/ ALABAMA,136,633 Highway 82 W,Indianola,MS,Mississippi,38751,33.4575851215872,-90.6612085363805,U,SuperCenter,5,"Old,more than 13 months since re-grand",1982-02-02,,158075,0,NOT ASSIGNED,WM $40MM - $60MM,N,0,N,N,N,N,,All Other,1,186,Sunflower,
Walmart,Field Facility,Supercenter,348,B - CENTRAL,42 - ARKANSAS/ NE OK,327,427 Highway 425 N,Monticello,AR,Arkansas,71655,33.6362611573832,-91.8017441637408,U,SuperCenter,5,"Old,more than 13 months since re-grand",1980-11-18,,127916,0,NOT ASSIGNED,WM $60MM - $80MM,N,0,N,N,N,N,,All Other,1,236,Drew,
